Mortalidade Geral
Óbitos Residentes MSP por Idade Detalhada e Distrito Admin residência
Sexo: Feminino
Raça/Cor: Parda
Período:2010-2019
"Idade Detalhada";"Água Rasa";"Alto de Pinheiros";"Anhanguera";"Aricanduva";"Artur Alvim";"Barra Funda";"Bela Vista";"Belém";"Bom Retiro";"Brás";"Brasilândia";"Butantã";"Cachoeirinha";"Cambuci";"Campo Belo";"Campo Grande";"Campo Limpo";"Cangaíba";"Capão Redondo";"Carrão";"Casa Verde";"Cidade Ademar";"Cidade Dutra";"Cidade Líder";"Cidade Tiradentes";"Consolação";"Cursino";"Ermelino Matarazzo";"Freguesia do Ó";"Grajaú";"Guaianases";"Iguatemi";"Ipiranga";"Itaim Bibi";"Itaim Paulista";"Itaquera";"Jabaquara";"Jaçanã";"Jaguara";"Jaguaré";"Jaraguá";"Jardim Ângela";"Jardim Helena";"Jardim Paulista";"Jardim São Luís";"José Bonifácio";"Lajeado";"Lapa";"Liberdade";"Limão";"Mandaqui";"Marsilac";"Moema";"Moóca";"Morumbi";"Parelheiros";"Pari";"Parque do Carmo";"Pedreira";"Penha";"Perdizes";"Perus";"Pinheiros";"Pirituba";"Ponte Rasa";"Raposo Tavares";"República";"Rio Pequeno";"Sacomã";"Santa Cecília";"Santana";"Santo Amaro";"São Domingos";"São Lucas";"São Mateus";"São Miguel";"São Rafael";"Sapopemba";"Saúde";"Sé";"Socorro";"Tatuapé";"Tremembé";"Tucuruvi";"Vila Andrade";"Vila Curuçá";"Vila Formosa";"Vila Guilherme";"Vila Jacuí";"Vila Leopoldina";"Vila Maria";"Vila Mariana";"Vila Matilde";"Vila Medeiros";"Vila Prudente";"Vila Sônia";"Ignorado";"Total"
"60 anos";3;-;4;6;9;-;3;4;2;4;32;2;24;4;1;4;15;13;26;3;9;40;26;14;26;-;14;15;16;38;15;18;2;-;44;26;21;5;1;2;12;37;20;-;32;14;27;-;1;8;10;-;2;2;1;21;2;4;16;12;2;7;5;17;9;1;7;9;22;1;4;3;3;9;17;12;20;27;2;7;5;5;19;9;6;14;7;4;18;1;9;3;9;16;3;2;2;1028
"61 anos";3;1;4;9;9;-;1;1;3;4;34;3;14;2;5;3;16;9;29;4;9;32;25;12;32;1;10;12;12;58;10;15;6;2;31;23;25;7;-;1;18;38;21;1;22;20;29;1;8;9;12;-;4;-;1;17;1;6;21;6;2;11;1;20;6;9;7;10;19;1;5;3;7;10;22;16;14;36;5;1;5;2;22;7;14;28;4;3;19;1;9;3;13;18;5;9;4;1083
"62 anos";2;-;3;4;11;1;2;3;4;-;31;-;20;1;3;6;24;11;41;-;11;37;31;11;22;1;12;15;6;47;7;15;7;2;40;19;17;16;1;7;16;37;22;2;46;14;21;3;4;12;9;-;1;2;1;15;-;4;17;14;2;8;3;14;9;14;5;14;17;3;7;3;5;7;23;12;13;28;3;2;1;-;19;3;4;22;8;5;19;1;10;4;7;17;9;1;2;1055
"63 anos";6;1;5;5;4;1;5;4;-;4;27;2;19;1;3;8;20;21;36;3;9;33;32;19;42;1;5;17;11;49;21;11;9;1;32;21;20;7;3;3;23;36;16;-;36;12;23;4;2;9;3;1;-;2;1;23;-;7;10;10;3;9;-;8;15;12;3;8;22;3;4;1;3;9;23;9;16;32;2;4;1;-;18;4;8;27;7;5;12;1;5;2;9;11;5;6;4;1050
"64 anos";8;1;4;9;17;1;6;6;1;1;51;3;19;4;-;6;27;8;42;5;7;30;33;15;34;1;3;13;14;45;11;24;3;2;38;31;16;9;2;4;24;35;23;-;33;10;21;-;3;7;13;-;1;5;-;18;2;2;18;6;5;10;1;13;3;8;7;8;27;7;5;1;6;13;16;14;14;25;3;1;5;2;26;5;7;16;9;3;17;1;11;3;5;15;7;4;2;1100
"65 anos";4;1;2;12;13;1;3;2;3;2;39;1;23;2;3;4;18;15;36;2;6;44;19;11;24;1;8;9;17;52;12;18;3;1;34;25;23;10;2;4;29;44;29;3;19;19;21;4;2;6;4;1;2;2;2;15;-;5;30;5;1;12;1;18;13;6;2;11;20;-;3;2;9;13;19;18;14;23;4;2;1;4;22;6;5;27;5;4;24;2;11;-;7;13;5;7;4;1089
"66 anos";3;-;8;10;14;-;4;2;1;3;32;3;19;2;2;6;23;13;26;2;4;37;34;12;31;3;8;9;12;48;26;17;8;1;46;32;19;9;1;3;23;43;17;3;39;15;25;1;2;7;1;1;1;1;3;28;2;12;23;10;5;12;1;14;5;10;2;4;17;4;4;5;4;10;23;18;14;36;5;4;1;5;19;9;5;27;7;2;23;1;11;2;8;11;5;6;1;1130
"67 anos";2;-;3;10;13;-;2;3;3;2;46;1;18;-;5;8;27;18;41;3;12;25;21;16;27;1;12;16;10;50;19;26;3;2;34;38;23;16;3;2;24;32;23;4;27;18;24;1;4;8;10;1;-;2;3;19;4;10;17;11;2;10;3;20;9;9;3;17;15;10;10;5;8;13;16;15;15;38;3;3;3;5;21;8;7;15;7;4;21;2;14;1;9;16;5;-;-;1165
"68 anos";7;1;3;7;16;1;3;4;-;1;31;3;18;3;1;4;25;16;35;8;14;46;22;10;33;2;6;11;14;48;16;24;5;2;24;28;22;7;1;3;24;50;28;1;40;19;27;2;5;8;8;3;-;1;1;24;2;7;10;7;1;4;1;27;6;18;3;18;21;7;2;5;4;14;16;12;22;36;2;5;4;2;15;7;6;23;3;4;16;2;9;3;7;17;12;4;1;1151
"69 anos";-;1;-;22;13;1;3;2;3;2;34;1;18;2;1;9;29;13;35;5;10;37;27;16;32;1;7;18;15;46;10;16;2;2;28;35;22;7;2;4;24;25;25;-;31;24;25;4;-;9;8;2;-;2;4;22;1;11;23;7;2;10;4;9;8;14;2;12;24;5;9;1;6;11;19;17;20;39;3;1;3;1;19;6;9;25;5;4;25;2;11;1;14;14;7;5;5;1150
"70 anos";8;3;5;9;12;3;3;-;2;-;50;1;20;2;4;5;15;18;37;4;10;38;19;26;24;1;9;13;11;53;16;21;6;2;38;34;23;11;2;2;26;28;29;-;38;13;32;1;-;9;10;3;-;1;2;12;2;6;12;11;2;17;2;10;15;11;3;15;19;4;7;2;6;12;29;14;10;30;2;3;4;1;19;6;4;22;4;2;23;-;6;2;7;17;7;6;2;1140
"71 anos";4;1;11;8;18;1;4;2;1;3;52;2;20;4;3;13;22;13;49;5;11;42;19;13;27;1;6;15;19;40;17;11;7;1;32;45;19;14;1;3;26;42;27;2;28;10;18;1;3;13;10;3;2;4;1;11;1;3;6;11;2;10;3;19;8;17;3;15;17;3;4;1;8;12;27;16;23;25;4;2;1;4;27;10;4;28;-;4;23;1;8;2;5;12;2;7;2;1160
"72 anos";7;-;6;6;17;-;-;2;1;2;27;3;14;5;3;12;33;7;40;3;7;34;34;11;23;3;5;11;13;46;14;16;5;4;38;27;27;12;3;3;20;36;18;1;31;23;24;1;2;10;13;-;1;2;1;14;2;11;17;13;3;9;4;14;16;7;8;9;12;2;6;5;10;17;18;18;11;37;2;2;2;2;19;4;7;31;10;4;22;1;11;4;10;15;4;12;-;1132
"73 anos";4;1;5;12;11;-;3;3;-;3;43;2;21;4;3;8;23;23;31;4;9;47;25;7;27;2;7;13;17;59;18;12;6;1;37;38;23;7;3;3;29;31;25;4;28;22;28;3;6;10;6;1;1;3;3;13;1;11;16;17;3;9;-;16;12;11;8;8;19;4;6;3;9;3;13;17;22;28;2;2;4;3;22;10;9;18;5;4;20;1;16;2;9;12;7;5;6;1171
"74 anos";6;-;5;9;14;-;2;3;-;2;31;1;15;1;2;2;22;15;37;2;9;52;30;14;28;-;8;12;21;35;16;18;6;2;45;31;29;10;2;-;23;38;26;-;41;12;33;-;4;13;10;-;1;1;1;15;3;8;18;9;2;10;1;15;12;9;1;14;24;2;10;3;4;11;21;11;18;35;5;3;6;4;18;7;10;28;9;4;15;-;14;4;7;11;10;5;2;1158
"75 anos";6;1;4;7;22;-;3;-;2;1;39;3;13;4;4;13;24;19;43;4;13;40;20;15;37;2;5;20;22;47;17;22;11;2;36;32;23;14;3;3;24;42;27;2;39;18;20;6;2;17;9;-;-;2;1;24;3;11;15;13;4;11;5;10;7;12;3;11;19;7;4;3;10;15;29;16;19;30;4;4;3;3;17;9;8;28;7;5;19;-;10;1;10;23;5;7;-;1249
"76 anos";11;1;6;9;10;2;3;1;2;3;40;2;10;3;2;12;23;17;36;4;16;38;36;11;26;-;10;16;16;51;8;14;7;1;42;31;24;13;4;5;24;36;31;2;26;20;26;4;3;11;10;4;3;5;-;18;2;12;13;8;3;9;5;19;9;10;3;12;18;6;7;5;6;14;32;18;10;32;6;-;5;4;16;12;6;23;13;3;12;1;9;5;11;17;8;9;2;1204
"77 anos";5;-;6;10;16;-;3;3;-;2;37;5;15;2;-;10;29;19;31;4;10;41;25;14;18;2;10;16;23;42;16;21;5;6;40;35;21;10;2;7;29;30;16;2;27;16;30;3;7;5;6;-;2;1;2;16;-;11;12;8;1;2;2;15;13;13;6;15;21;4;9;2;12;18;15;17;21;42;5;4;6;2;24;3;5;29;7;2;24;1;14;3;9;18;7;4;1;1180
"78 anos";3;2;2;13;14;1;4;2;6;3;34;3;17;4;5;8;23;24;35;5;16;31;20;9;21;4;12;11;11;40;9;13;5;4;31;29;27;7;4;1;22;43;30;2;33;11;18;2;6;7;6;1;1;-;4;25;1;7;18;6;2;6;1;21;16;8;4;12;14;4;6;1;5;13;25;22;11;35;7;-;3;7;30;10;5;28;17;4;16;-;4;1;8;24;8;5;2;1141
"79 anos";5;1;5;11;15;-;2;4;-;2;38;7;18;1;3;8;33;9;29;7;15;37;39;27;24;1;10;12;13;55;11;16;8;1;23;30;18;14;3;2;25;25;31;2;45;14;28;2;4;17;13;-;4;3;1;17;1;10;5;11;4;9;2;21;13;14;3;14;21;5;9;6;9;13;41;27;14;33;6;3;7;9;25;8;3;36;6;2;22;2;11;5;14;22;5;10;2;1271
"80 anos";5;1;10;16;28;-;4;-;1;2;36;2;21;1;1;12;27;17;36;11;13;36;20;14;24;3;13;13;25;32;10;13;7;3;44;30;29;13;2;3;13;29;25;2;37;17;19;2;2;14;12;-;1;5;1;23;1;8;12;10;3;6;3;16;14;6;2;8;19;4;4;3;14;13;21;18;13;26;5;2;6;3;24;9;6;24;9;6;19;-;13;2;10;23;3;10;2;1180
"81 anos";2;1;1;11;16;1;1;4;1;1;41;4;21;3;1;9;14;12;32;7;5;37;30;10;28;3;14;13;21;38;9;11;7;-;34;25;24;15;1;1;20;29;19;2;40;11;24;4;2;8;16;-;1;4;-;15;2;7;12;19;5;11;1;23;13;7;3;8;15;6;10;2;22;14;21;22;13;31;5;2;2;7;26;15;5;20;8;3;23;1;5;1;11;20;7;1;3;1136
"82 anos";9;2;2;10;11;-;2;3;2;2;35;3;30;1;1;12;28;10;27;4;13;46;25;9;14;3;10;12;17;48;5;15;8;2;28;26;31;7;-;2;20;30;26;3;23;12;26;4;3;21;12;2;-;2;2;18;3;8;8;13;-;8;-;27;13;8;1;15;17;6;8;8;13;10;22;17;15;39;6;4;4;2;12;7;3;19;10;4;16;-;15;5;10;22;7;9;1;1134
"83 anos";5;1;5;10;12;-;4;2;1;-;39;6;25;1;2;7;23;20;35;6;7;32;19;13;20;2;9;8;20;34;19;15;13;2;26;33;22;11;2;2;22;28;23;1;29;15;23;2;4;10;17;2;1;3;3;16;1;5;17;15;2;7;1;19;17;11;3;14;10;7;6;2;7;17;23;19;11;35;7;1;6;4;15;12;4;13;5;5;20;1;8;4;9;14;11;4;3;1107
"84 anos";2;2;3;7;17;-;3;2;1;3;34;-;16;4;1;8;21;19;22;8;15;37;19;15;17;-;9;9;15;34;7;9;4;4;25;32;28;15;4;-;17;29;17;6;31;11;27;4;3;7;7;2;2;2;-;22;4;11;14;14;3;11;-;21;15;4;4;14;21;3;11;6;11;16;6;14;11;32;5;3;4;6;17;11;4;22;10;5;15;1;10;4;9;19;3;8;3;1063
"85 anos";6;1;2;12;15;-;3;-;2;1;43;2;14;4;-;10;16;11;22;4;9;39;15;11;18;1;10;11;21;30;10;10;14;2;30;32;24;10;1;2;15;28;17;3;22;10;17;3;2;14;7;-;-;2;2;17;-;11;6;25;5;7;3;10;15;10;1;8;15;7;10;5;6;15;22;16;11;26;5;2;5;8;17;7;7;14;14;1;15;1;11;3;10;22;4;6;1;1014
"86 anos";5;2;1;9;19;2;3;5;2;1;22;2;25;1;2;7;15;15;35;10;9;33;29;15;15;-;7;15;20;30;10;13;6;1;23;21;22;6;4;1;11;20;18;1;13;14;20;6;6;8;13;1;3;3;-;14;1;3;7;14;3;6;2;20;15;15;7;10;15;3;6;1;8;16;17;20;8;28;7;3;6;2;23;15;3;21;8;6;13;2;10;3;10;15;6;3;3;998
"87 anos";4;1;2;10;13;-;-;3;-;2;33;7;15;1;2;8;13;8;30;9;10;26;22;4;20;3;11;13;17;25;9;10;6;3;22;22;26;10;2;4;16;22;12;-;24;9;21;1;1;8;9;-;3;2;2;15;1;4;16;11;1;3;-;13;16;4;-;6;6;7;7;5;8;16;16;14;8;24;6;-;4;6;17;6;4;14;9;6;9;2;9;5;17;18;8;6;4;907
"88 anos";8;2;4;11;10;1;3;6;2;2;17;3;11;1;6;4;15;15;27;10;7;24;24;10;7;-;10;16;25;16;9;9;3;3;23;21;26;7;1;-;11;24;15;1;24;11;21;4;4;7;7;-;1;3;-;9;-;3;12;7;5;3;1;20;8;8;3;11;10;-;6;5;7;14;14;11;5;32;5;2;-;3;15;5;1;12;3;1;9;1;6;3;10;10;4;10;2;828
"89 anos";1;1;2;10;12;1;1;3;-;2;24;1;15;2;4;9;19;6;17;5;7;18;20;8;9;2;7;10;17;19;8;6;3;2;18;12;18;12;4;2;12;15;5;1;18;10;18;3;1;16;11;3;3;2;-;11;-;5;7;10;1;4;2;10;14;4;1;13;12;4;6;2;2;5;18;15;4;22;7;-;7;1;13;10;3;9;5;1;15;-;5;4;12;12;2;3;1;737
"90 anos";3;1;3;6;8;-;3;-;-;1;14;7;16;2;2;6;12;7;13;7;7;21;13;9;9;-;5;15;16;26;7;13;8;4;13;14;29;7;2;2;10;18;11;2;18;7;17;1;2;9;3;-;2;2;-;7;-;10;9;9;1;4;-;5;11;4;3;10;13;2;8;3;6;10;11;17;10;18;4;2;6;3;9;5;2;12;5;7;9;1;9;1;12;13;4;3;2;713
"91 anos";2;1;3;5;8;1;1;1;-;-;22;-;11;1;1;4;12;11;20;3;6;24;7;7;8;1;7;4;8;18;5;6;3;2;13;15;17;-;1;1;8;17;14;-;10;9;9;1;2;10;11;-;1;1;-;5;1;3;2;6;5;3;4;9;6;3;-;7;12;5;4;6;3;10;12;6;8;17;5;-;4;2;7;14;1;11;3;3;17;2;4;-;8;9;8;4;1;593
"92 anos";3;2;-;7;10;1;4;2;-;-;19;3;12;-;3;4;11;4;17;5;7;14;14;6;7;-;13;4;9;13;3;2;3;1;11;10;12;8;2;-;6;19;9;2;11;6;9;5;-;6;5;-;-;2;1;7;-;5;9;11;2;1;2;12;9;6;-;4;7;2;6;4;5;9;16;10;6;9;4;1;-;1;13;8;1;11;6;6;9;1;3;4;3;11;5;3;1;560
"93 anos";5;-;1;8;8;-;2;-;-;2;5;4;9;-;-;6;10;8;15;2;3;15;14;4;3;-;1;4;9;15;9;3;3;3;9;13;9;8;1;-;6;13;6;-;14;5;11;3;-;5;3;-;1;1;1;6;1;3;6;5;3;4;1;7;6;3;1;7;6;2;2;2;4;6;2;5;5;9;2;1;1;1;6;6;-;11;5;3;6;-;2;1;5;4;2;3;-;435
"94 anos";5;-;3;4;5;-;1;1;1;1;3;2;10;-;2;3;5;6;6;4;8;13;10;3;3;-;4;10;11;16;-;5;-;1;6;6;10;5;1;1;6;10;6;-;9;2;10;-;-;7;3;-;2;4;1;6;2;3;7;7;1;2;1;6;3;4;2;7;8;3;5;1;4;5;5;7;1;10;2;-;2;1;4;4;3;5;5;-;9;-;7;5;6;5;4;-;-;397
"95 anos";1;1;-;2;4;-;1;1;-;1;9;1;4;1;-;4;7;5;6;3;6;11;8;-;4;-;4;-;6;9;4;-;2;-;4;5;14;5;-;1;2;9;8;-;14;2;1;1;-;7;4;-;-;1;-;3;2;1;1;4;3;1;1;5;3;3;3;1;5;1;5;3;3;3;2;6;1;8;2;1;4;1;5;3;-;9;2;1;3;-;-;1;8;5;2;2;-;300
"96 anos";3;-;-;4;4;-;-;-;-;1;4;-;1;2;1;2;5;5;10;1;1;8;7;5;3;1;3;7;6;9;5;2;3;1;7;6;7;2;-;1;1;4;4;1;7;5;9;1;-;1;3;-;-;-;-;2;-;-;2;3;2;3;-;3;1;1;-;4;7;-;5;3;1;2;4;4;5;5;2;-;-;-;3;2;-;7;2;-;4;1;1;2;2;3;1;2;-;252
"97 anos";2;-;-;1;5;-;-;-;-;1;4;1;2;-;-;1;2;3;5;1;1;4;4;2;1;-;3;1;4;10;2;2;5;1;5;5;8;1;1;1;-;10;5;-;4;2;4;1;1;5;2;-;-;-;-;1;-;-;4;3;-;-;1;4;-;1;1;4;4;1;1;-;1;3;4;6;-;8;4;-;1;1;3;3;2;6;1;2;2;-;2;-;5;1;-;-;-;203
"98 anos";2;-;-;1;2;-;-;-;-;1;2;1;5;-;1;2;1;-;6;1;2;7;4;2;-;-;2;3;6;6;3;3;2;2;4;5;2;1;2;1;2;-;1;-;4;5;2;1;-;1;2;-;-;-;-;2;-;-;5;-;-;1;-;2;-;1;2;1;3;1;1;-;-;-;3;5;1;2;-;-;-;-;2;-;1;4;-;1;5;-;3;2;1;4;-;3;-;156
"99 anos";1;-;-;1;2;-;1;2;-;-;2;1;2;-;-;2;-;1;8;1;2;6;-;2;1;-;1;3;4;5;-;2;-;-;1;3;2;-;-;1;2;2;-;2;4;3;2;-;-;-;1;-;-;1;-;2;-;-;-;1;-;2;-;1;-;1;-;3;2;1;2;1;1;1;-;1;1;2;-;-;-;1;4;1;-;3;1;1;2;-;1;1;1;1;-;-;-;113
"100 anos";-;1;-;-;-;1;1;-;1;-;1;1;4;1;-;1;3;-;5;1;-;4;5;1;-;-;2;2;3;3;-;1;2;-;1;2;1;-;1;1;-;2;1;-;1;1;-;1;-;1;2;-;-;-;-;1;-;-;1;1;-;-;1;3;-;1;-;-;-;-;1;-;-;2;4;2;-;2;1;-;-;-;2;2;1;1;3;-;-;-;1;-;-;1;1;-;1;92
"101 anos";-;-;-;-;1;-;-;-;-;-;2;-;-;1;-;1;1;1;2;-;3;2;2;3;-;-;-;2;-;2;1;1;-;-;2;3;3;1;-;-;-;-;1;-;2;1;1;1;1;-;1;-;-;1;1;2;-;1;-;1;1;-;-;1;1;-;-;2;1;-;1;-;1;2;1;1;1;-;-;-;-;-;1;1;1;3;-;-;-;-;-;-;-;1;-;-;-;68
"102 anos";-;-;-;-;1;-;-;-;-;-;-;1;2;-;-;-;1;3;1;3;-;-;1;-;1;-;2;-;2;1;1;-;-;-;3;1;-;-;-;-;-;3;1;-;-;-;-;1;-;1;1;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;1;-;1;-;1;-;-;2;-;-;2;-;1;-;1;2;-;-;-;1;1;-;-;1;-;-;1;-;-;-;49
"103 anos";-;-;-;-;-;-;-;-;-;-;3;-;-;-;1;-;-;-;-;-;-;1;-;2;1;-;2;-;1;1;-;1;-;-;1;2;1;-;-;-;-;2;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;1;-;-;1;2;-;-;-;-;1;-;-;-;30
"104 anos";-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;1;2;-;-;1;1;1;-;-;1;-;-;1;-;-;1;-;-;-;2;-;1;-;-;-;-;-;-;-;1;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;-;-;-;-;-;1;-;-;-;-;1;-;27
"105 anos";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;2;-;-;2;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;1;1;-;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;19
"106 anos";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"107 anos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;5
"108 anos";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;-;1;-;-;-;7
"109 anos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"110 anos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"111 anos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"113 anos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"114 anos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Ignorado";-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;13
"Total";246;47;256;455;653;35;145;148;102;145;1938;140;1034;113;154;372;1289;771;1831;252;490;1988;1295;692;1414;69;463;722;836;2507;713;868;335;109;1758;1427;1211;549;98;144;1168;1967;1191;84;1689;753;1307;120;168;520;463;50;57;127;115;988;88;425;832;565;125;494;93;816;574;533;200;594;957;219;313;173;373;597;1016;829;815;1648;209;126;180;173;1090;383;405;1202;357;216;1002;55;552;164;478;846;313;311;172;59094
Fonte: Sistema de Informações sobre Mortalidade – SIM/PRO-AIM – CEInfo –SMS-SP
Notas:
1. Para tabulações de proporções, o campo referente à proporção deve constar em linhas ou colunas.
2. Os coeficientes de mortalidade podem ser tabuladas por Distrito Administrativo e seus agregados (Supervisão de Saúde e Região), faixa etária e sexo.
3. Os coeficientes de mortalidade por homicídio, aids, tuberculose e acidentes de trânsito foram calculados por 100.000 habitantes. 
4. A partir de 2005, os óbitos por acidentes de trânsito foram qualificados com o apoio da Companhia de Engenharia de Tráfego – CET.
