Mortalidade Geral
Óbitos Residentes MSP por Idade Detalhada e Distrito Admin residência
Sexo: Masculino
Raça/Cor: Parda
Período:2010-2019
"Idade Detalhada";"Água Rasa";"Alto de Pinheiros";"Anhanguera";"Aricanduva";"Artur Alvim";"Barra Funda";"Bela Vista";"Belém";"Bom Retiro";"Brás";"Brasilândia";"Butantã";"Cachoeirinha";"Cambuci";"Campo Belo";"Campo Grande";"Campo Limpo";"Cangaíba";"Capão Redondo";"Carrão";"Casa Verde";"Cidade Ademar";"Cidade Dutra";"Cidade Líder";"Cidade Tiradentes";"Consolação";"Cursino";"Ermelino Matarazzo";"Freguesia do Ó";"Grajaú";"Guaianases";"Iguatemi";"Ipiranga";"Itaim Bibi";"Itaim Paulista";"Itaquera";"Jabaquara";"Jaçanã";"Jaguara";"Jaguaré";"Jaraguá";"Jardim Ângela";"Jardim Helena";"Jardim Paulista";"Jardim São Luís";"José Bonifácio";"Lajeado";"Lapa";"Liberdade";"Limão";"Mandaqui";"Marsilac";"Moema";"Moóca";"Morumbi";"Parelheiros";"Pari";"Parque do Carmo";"Pedreira";"Penha";"Perdizes";"Perus";"Pinheiros";"Pirituba";"Ponte Rasa";"Raposo Tavares";"República";"Rio Pequeno";"Sacomã";"Santa Cecília";"Santana";"Santo Amaro";"São Domingos";"São Lucas";"São Mateus";"São Miguel";"São Rafael";"Sapopemba";"Saúde";"Sé";"Socorro";"Tatuapé";"Tremembé";"Tucuruvi";"Vila Andrade";"Vila Curuçá";"Vila Formosa";"Vila Guilherme";"Vila Jacuí";"Vila Leopoldina";"Vila Maria";"Vila Mariana";"Vila Matilde";"Vila Medeiros";"Vila Prudente";"Vila Sônia";"Ignorado";"Total"
"59 anos";12;1;9;12;20;-;2;5;4;2;42;4;27;3;5;9;41;21;43;6;16;44;39;20;32;2;15;19;23;83;17;31;11;1;45;51;31;14;3;7;33;60;26;1;43;15;30;1;4;15;13;3;3;5;1;37;2;8;20;13;3;18;-;25;10;12;3;8;25;13;10;4;8;17;29;21;17;49;4;2;8;8;21;11;11;25;11;6;24;2;16;3;11;27;9;6;10;1592
"60 anos";4;-;7;10;20;-;1;3;5;3;55;4;37;3;5;12;34;29;56;9;12;60;29;25;33;-;15;21;27;57;28;27;19;1;51;36;35;14;3;5;27;54;30;1;51;27;35;-;4;15;9;1;-;4;2;32;5;10;23;11;7;12;4;18;17;7;11;18;26;5;8;5;9;24;17;19;19;49;5;2;3;1;27;8;8;41;6;8;24;1;12;2;7;25;8;8;9;1616
"61 anos";10;-;5;6;15;1;3;2;7;8;65;1;19;1;7;7;24;19;45;6;11;48;38;20;46;2;15;25;20;80;17;18;15;4;66;44;25;10;-;3;33;47;35;3;58;18;45;3;4;14;10;4;3;5;4;33;1;11;26;9;1;12;3;28;10;18;3;14;35;10;5;2;10;15;22;15;19;55;9;1;4;5;29;9;13;30;3;5;31;-;13;8;10;20;16;4;6;1617
"62 anos";5;1;8;18;14;-;6;5;-;6;46;7;32;2;1;9;34;17;56;6;13;54;34;25;43;6;13;21;16;73;26;30;6;1;55;34;33;18;1;5;34;55;32;1;51;12;35;3;5;9;13;2;1;2;4;32;2;10;24;14;3;12;2;23;16;18;9;16;33;8;9;2;3;20;16;17;23;50;7;3;5;4;39;7;13;28;9;4;29;5;15;4;14;21;10;7;7;1632
"63 anos";13;1;8;11;16;-;2;5;2;3;53;2;23;3;-;7;35;19;59;4;15;43;40;25;41;3;11;19;25;73;25;28;11;2;55;31;26;9;1;2;28;44;38;1;49;21;28;1;5;10;7;1;-;6;1;38;5;10;33;8;5;12;1;29;20;10;7;10;33;7;8;3;8;15;30;23;23;52;5;5;5;6;30;11;12;41;10;4;36;1;18;3;12;23;6;10;7;1626
"64 anos";10;1;10;10;26;2;3;2;4;3;50;5;26;2;2;7;39;31;52;8;13;42;42;25;41;1;11;24;26;84;27;26;5;3;53;36;22;23;2;6;32;52;29;2;49;22;35;8;3;13;8;2;3;4;4;30;2;12;25;16;2;13;2;27;8;11;9;12;21;9;10;4;14;12;27;19;12;46;1;3;3;4;32;4;7;37;12;4;24;1;21;3;13;18;11;5;4;1621
"65 anos";8;2;8;12;16;1;2;7;1;7;44;2;22;2;5;12;44;28;58;6;15;48;37;17;54;1;7;22;23;67;21;25;5;4;34;36;20;15;5;4;32;62;36;-;48;26;27;-;6;11;15;1;1;3;4;20;2;14;23;21;6;6;4;23;17;13;5;8;28;5;4;4;7;28;22;16;15;50;6;5;3;2;18;15;5;28;12;11;23;-;12;2;11;13;7;6;6;1545
"66 anos";7;1;5;11;22;1;6;6;2;8;44;6;26;1;3;7;36;20;66;6;10;47;44;22;31;2;9;17;15;74;21;16;8;1;54;41;32;11;2;3;27;57;40;1;50;28;39;2;2;12;12;1;1;3;3;35;2;12;22;14;2;12;1;24;25;10;4;13;24;12;6;3;9;10;27;21;18;49;2;2;4;3;25;9;8;25;15;6;26;1;15;3;13;17;11;9;10;1581
"67 anos";8;1;3;6;13;1;1;3;5;2;47;3;23;3;1;12;35;16;57;6;6;48;30;23;41;-;10;18;22;70;17;19;8;3;47;32;29;11;3;2;37;34;27;2;40;17;35;3;9;11;12;1;1;3;3;38;1;12;29;16;-;14;6;25;23;4;8;13;24;9;7;5;8;14;28;19;19;50;3;4;2;6;22;6;4;42;8;2;36;-;22;7;19;15;6;8;3;1507
"68 anos";6;1;5;13;11;1;1;5;2;5;40;5;29;5;4;10;45;13;47;5;3;52;27;23;24;2;10;8;16;58;16;25;6;2;50;28;34;7;2;2;28;42;20;4;31;23;27;3;5;8;6;2;5;4;2;17;-;10;22;13;-;12;1;21;8;15;6;12;29;13;5;5;13;15;24;24;23;41;3;3;2;1;24;5;8;25;5;3;26;-;8;1;9;16;7;11;5;1349
"69 anos";10;1;6;6;21;1;2;1;2;4;43;7;22;5;5;11;43;18;41;4;6;41;41;20;33;-;12;24;22;78;20;20;5;3;42;35;22;12;5;2;31;46;28;1;46;15;32;2;2;14;5;2;3;7;4;39;3;9;20;14;2;8;1;27;12;16;6;8;21;3;10;4;7;8;20;20;18;45;7;4;6;5;18;7;5;33;7;1;17;1;13;2;10;19;6;7;8;1431
"70 anos";6;-;8;9;18;-;3;2;-;1;53;5;17;5;2;3;29;23;47;2;6;51;23;16;31;2;10;21;22;61;17;19;12;2;49;40;31;12;4;6;26;48;18;3;41;19;34;2;2;14;13;1;1;4;1;30;1;16;9;11;1;12;2;24;17;12;9;16;15;7;7;5;11;22;28;18;15;38;9;2;2;5;20;8;7;39;10;7;25;-;9;3;8;18;12;8;4;1417
"71 anos";4;1;7;13;18;-;2;6;1;6;45;2;15;-;4;6;30;11;59;8;10;53;34;21;26;-;8;20;23;62;15;27;7;3;49;37;28;14;4;3;21;52;26;2;40;14;30;1;2;10;5;1;1;4;-;24;2;6;28;14;3;12;-;16;7;10;2;18;35;9;6;2;8;15;20;16;13;44;6;2;7;4;31;12;8;34;9;5;22;1;6;1;8;15;6;3;4;1385
"72 anos";10;2;4;15;21;2;2;2;2;7;36;2;16;1;3;6;31;17;42;5;9;40;31;16;22;1;11;14;21;63;14;35;6;1;35;25;23;13;2;3;26;36;23;-;38;22;31;3;3;14;15;1;-;3;3;32;1;8;21;13;1;16;1;14;16;16;6;11;20;4;10;5;10;9;24;12;24;45;4;-;4;1;16;13;9;30;4;2;21;-;12;6;11;18;5;9;3;1316
"73 anos";4;3;5;12;15;-;2;1;1;1;39;1;15;4;2;11;29;16;34;3;3;49;28;20;30;-;9;21;18;62;19;19;8;1;41;33;34;8;5;3;30;40;39;1;43;17;20;-;-;13;12;-;1;4;-;24;2;12;14;10;5;6;-;19;14;7;3;10;31;7;4;8;4;9;16;13;20;33;6;2;3;6;26;10;2;30;3;3;24;-;12;2;6;17;7;9;3;1271
"74 anos";5;-;5;6;22;-;4;1;3;3;41;1;27;3;4;13;22;12;34;10;9;37;33;16;15;2;2;14;31;48;15;19;9;-;28;31;24;13;3;2;30;42;24;-;39;15;42;5;3;8;14;-;-;4;2;33;1;10;20;12;2;5;1;20;8;12;4;13;22;4;8;8;5;9;24;20;18;42;3;5;6;4;21;10;12;23;7;6;26;2;7;3;9;16;7;1;2;1266
"75 anos";7;1;1;18;16;-;2;5;1;9;30;3;26;3;2;10;30;16;44;5;7;42;24;22;16;2;8;27;20;59;18;18;5;4;44;30;21;12;1;4;29;33;20;-;36;22;21;-;3;8;9;1;1;-;2;28;3;8;20;7;1;9;1;19;14;8;6;8;17;5;7;1;11;14;22;17;15;38;3;-;6;3;23;3;3;36;17;1;26;-;7;5;7;20;6;6;3;1252
"76 anos";2;-;9;13;15;-;-;4;1;1;37;5;23;2;3;6;20;8;35;3;12;39;30;22;27;3;9;9;8;54;17;21;6;1;30;30;24;14;1;3;28;37;31;-;45;12;22;5;2;6;17;-;1;3;-;20;2;8;19;13;1;6;1;12;17;12;2;17;22;5;8;5;8;13;30;21;10;33;2;1;4;6;25;6;6;24;7;2;17;2;11;3;15;17;5;3;3;1200
"77 anos";8;1;4;4;17;-;1;3;1;3;41;3;21;1;6;11;23;16;29;3;9;42;25;18;15;3;15;17;14;51;15;17;8;3;29;25;19;9;2;1;15;49;32;-;40;18;23;5;2;10;12;-;-;2;1;18;-;8;11;6;3;11;3;19;11;11;4;8;18;7;8;8;10;12;21;18;19;38;2;1;2;6;12;4;8;27;9;3;14;2;7;3;17;9;4;3;4;1151
"78 anos";7;-;3;10;23;1;3;3;2;3;35;2;27;3;4;14;23;17;29;7;11;30;30;13;10;2;13;14;18;35;16;19;3;3;33;28;23;10;1;3;16;36;33;1;39;21;21;1;3;10;11;1;-;4;-;11;2;7;18;13;1;8;1;18;15;16;5;17;23;7;6;3;8;18;21;21;14;39;3;3;3;5;29;17;7;35;9;5;30;-;11;2;3;18;8;3;1;1212
"79 anos";6;1;2;9;9;-;1;1;1;3;35;3;27;-;2;13;18;12;30;2;6;34;20;22;20;1;4;18;17;49;15;17;7;4;27;30;11;7;3;1;21;20;20;1;38;14;23;-;2;14;13;-;2;1;2;18;1;8;20;14;2;9;-;27;13;14;5;12;18;4;5;4;3;18;21;11;19;42;5;1;7;2;18;5;3;30;5;-;15;2;6;1;11;17;6;7;4;1092
"80 anos";6;-;7;7;3;-;-;4;2;-;37;3;17;1;3;5;25;12;30;1;10;45;33;14;11;-;7;10;18;22;10;9;6;3;22;22;29;11;-;-;13;24;19;-;33;10;19;7;3;7;5;-;1;2;2;12;1;9;10;15;3;4;-;8;7;10;2;11;14;1;5;5;10;11;18;21;11;27;10;1;2;2;18;9;2;22;12;5;12;1;14;3;15;21;4;3;4;965
"81 anos";5;1;1;18;9;2;3;-;-;1;22;3;16;1;5;5;25;16;29;4;7;34;23;14;18;2;7;19;13;38;9;12;4;1;22;20;17;11;4;3;18;25;20;1;28;10;19;1;4;9;13;1;1;3;1;12;2;10;17;9;3;11;1;12;20;7;4;12;19;3;10;5;6;11;22;17;14;32;4;-;2;3;10;7;2;16;10;5;19;1;9;1;9;11;5;2;2;975
"82 anos";2;-;4;12;17;1;2;2;2;-;28;1;18;2;2;7;18;13;31;2;6;30;19;17;10;-;3;11;15;28;16;14;8;-;25;27;27;12;6;2;17;35;19;-;30;12;15;1;-;4;6;2;-;2;-;10;-;13;15;12;2;3;1;13;10;8;1;14;20;2;5;5;6;10;20;12;12;30;4;-;7;3;15;4;3;10;3;4;14;1;11;1;10;9;6;5;1;918
"83 anos";4;-;3;12;16;-;4;2;-;-;27;3;13;2;4;9;25;11;22;6;13;34;22;9;11;1;6;9;16;27;10;10;5;2;20;13;19;12;2;4;18;18;16;1;20;10;14;3;2;6;10;1;1;2;1;11;1;7;8;16;1;6;2;15;8;10;3;14;12;1;5;5;7;15;19;13;11;23;6;2;4;1;15;9;4;13;9;1;14;1;1;-;10;12;4;8;3;861
"84 anos";6;1;5;10;11;1;1;1;1;-;33;2;15;2;2;4;10;14;15;2;6;21;13;8;9;-;6;13;12;33;12;7;3;1;20;19;18;14;2;2;9;18;7;2;23;10;17;2;3;8;10;-;1;1;2;7;-;6;8;11;2;3;1;15;13;8;2;9;12;2;7;5;10;13;17;13;7;24;7;-;3;-;13;7;-;19;5;2;11;-;4;2;8;11;4;3;1;763
"85 anos";6;-;1;6;4;-;3;2;2;1;19;3;8;-;2;3;14;11;22;5;9;17;17;8;10;-;5;9;16;24;6;12;8;2;17;14;20;3;5;2;15;21;11;-;16;9;11;1;1;10;6;1;2;2;1;14;-;6;10;4;2;5;-;15;11;5;1;4;6;3;4;4;5;8;17;16;10;24;4;-;7;2;14;11;2;14;7;1;11;-;8;1;7;17;2;1;4;710
"86 anos";4;1;5;7;6;-;2;-;1;2;14;3;9;2;-;1;14;7;11;4;6;25;12;11;8;1;4;7;10;19;1;7;4;-;22;16;19;9;2;1;14;14;16;1;27;10;12;1;1;4;9;1;1;2;1;7;1;5;8;5;3;3;-;15;8;5;1;6;14;6;4;3;4;6;9;10;11;8;6;1;4;2;4;7;3;10;4;3;7;-;9;4;12;11;4;4;-;628
"87 anos";4;2;3;9;7;-;2;2;2;1;10;3;13;3;2;4;15;7;19;4;5;20;15;3;6;-;5;7;10;17;2;8;8;2;11;15;13;5;2;2;11;16;11;-;15;4;16;2;1;6;8;-;2;4;-;5;-;1;8;8;3;2;-;14;6;6;2;7;16;1;4;-;7;12;9;10;6;15;3;1;3;3;8;5;4;15;7;1;9;2;3;2;8;8;3;1;-;592
"88 anos";1;-;3;1;8;-;-;2;-;-;14;4;9;1;-;4;9;7;15;3;3;23;19;4;5;-;2;10;11;12;2;5;4;1;12;12;12;7;1;2;7;12;9;1;17;5;8;-;1;7;5;-;2;-;-;5;-;8;6;7;2;8;-;15;4;3;1;5;9;3;1;1;6;7;6;8;5;12;2;-;2;-;14;3;1;14;4;3;10;-;6;1;5;6;2;2;-;499
"89 anos";3;-;5;2;8;-;1;-;-;-;16;3;7;-;2;4;8;7;8;2;7;17;14;2;5;1;2;7;5;19;2;6;3;-;9;7;9;8;1;2;8;13;8;-;11;5;13;-;-;5;4;1;-;1;-;5;-;2;2;2;-;2;-;8;12;5;2;4;12;2;-;1;1;8;15;11;4;16;3;1;2;1;11;3;2;8;6;2;9;-;3;4;7;8;5;2;3;465
"90 anos";2;1;-;4;7;1;-;-;1;1;11;2;5;2;2;6;6;6;8;1;1;12;6;7;4;-;6;6;6;16;2;5;4;2;9;9;10;4;1;1;5;5;6;-;5;2;8;1;-;7;9;-;1;-;-;3;1;-;5;3;1;2;-;5;8;7;-;6;10;1;3;2;1;7;9;8;4;14;-;-;1;3;6;1;1;10;4;2;4;-;1;-;6;10;-;4;1;380
"91 anos";1;-;-;6;1;1;-;-;-;2;9;4;5;-;-;5;6;2;9;3;2;6;7;2;4;-;2;1;4;9;3;4;-;2;3;7;9;1;-;1;6;11;13;2;9;1;1;1;-;4;1;-;-;1;-;8;-;-;4;4;-;2;1;4;5;3;3;4;8;-;-;1;3;5;6;7;9;6;3;-;2;1;7;2;2;9;1;-;5;-;5;-;6;5;1;3;-;306
"92 anos";1;-;-;3;4;-;-;-;-;-;7;-;1;1;-;-;8;4;11;3;5;10;9;5;1;1;4;9;4;12;3;1;-;1;10;8;7;3;2;-;5;7;1;-;5;3;2;1;-;2;-;-;2;1;-;4;-;3;2;5;1;-;-;4;6;4;-;1;7;1;3;3;5;4;9;4;-;9;-;-;-;-;6;3;1;2;2;2;2;1;2;1;3;6;-;-;-;273
"93 anos";5;-;1;1;7;-;-;-;-;-;7;-;4;-;-;3;5;1;4;2;2;6;5;-;4;-;-;3;7;7;2;1;-;-;6;4;9;1;2;-;-;4;4;1;5;1;7;-;2;1;6;1;1;1;-;2;-;-;3;1;-;-;-;2;2;3;-;3;2;-;1;1;3;2;6;8;2;3;3;-;-;4;4;3;1;8;2;-;5;2;1;-;3;5;-;-;-;218
"94 anos";1;-;-;3;1;-;1;-;-;-;6;-;6;-;-;2;3;1;5;2;2;2;8;-;1;-;4;1;7;6;3;2;2;-;1;1;4;2;1;-;2;3;3;-;6;1;5;1;-;-;1;-;-;-;-;4;-;1;4;2;-;-;1;3;1;-;-;2;4;-;1;-;1;4;5;7;1;3;-;1;-;-;2;-;1;7;2;-;-;-;1;2;4;2;-;-;1;167
"95 anos";2;-;-;1;2;-;-;-;1;-;2;-;4;-;1;-;3;-;3;1;-;3;2;3;1;1;1;1;1;5;1;-;1;-;3;3;1;-;2;1;4;4;3;-;5;2;1;1;-;2;-;-;-;-;1;2;-;1;4;2;-;-;2;1;2;-;2;1;3;-;-;-;-;3;2;3;-;4;-;1;1;-;-;1;1;1;-;-;1;-;1;1;1;1;1;1;-;117
"96 anos";-;-;-;1;2;-;-;1;-;-;2;-;2;-;-;1;1;1;3;-;1;6;1;2;-;1;1;2;-;1;2;2;-;-;-;4;4;-;1;-;1;2;2;1;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;3;-;-;-;2;2;1;-;2;-;1;-;-;1;5;-;1;-;5;-;-;-;-;2;1;2;2;-;1;4;-;1;-;1;-;-;-;-;88
"97 anos";-;-;-;1;1;-;-;-;-;-;3;-;2;-;-;1;2;2;-;1;1;2;4;1;-;-;1;2;-;1;1;1;-;-;1;-;1;3;-;-;-;6;3;1;3;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;1;1;-;1;1;-;-;-;-;4;-;2;1;1;-;-;-;-;-;-;-;1;2;-;1;-;1;-;2;1;-;1;2;72
"98 anos";1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;3;-;2;1;-;4;-;1;1;-;1;2;1;1;-;1;-;-;2;2;-;-;1;-;2;3;-;-;2;-;2;-;1;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;1;-;-;2;1;-;1;-;1;-;3;1;1;1;-;-;-;-;-;2;2;2;-;-;-;-;-;1;1;1;-;-;-;59
"99 anos";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;3;-;-;-;-;2;-;1;-;-;-;-;2;1;-;-;-;-;-;4;-;1;-;-;2;1;-;-;1;-;1;-;-;-;1;-;-;-;-;2;-;-;-;-;-;1;-;3;2;1;-;-;1;-;-;-;-;1;2;-;-;1;1;-;-;-;-;-;-;1;1;-;-;-;-;1;-;3;-;-;-;44
"100 anos";1;-;-;1;-;-;-;-;-;-;-;-;1;1;-;-;1;1;2;-;-;-;1;-;1;-;1;-;1;1;1;1;-;-;1;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;3;1;1;-;-;1;-;-;1;1;-;1;-;-;-;-;-;1;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;33
"101 anos";-;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;1;1;-;-;1;-;1;-;1;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;24
"102 anos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"103 anos";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;12
"104 anos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;6
"105 anos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"106 anos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"107 anos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"109 anos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Ignorado";-;-;1;1;-;1;-;-;1;-;1;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;1;-;-;1;2;-;-;-;1;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;8;34
"Total";377;45;422;611;857;50;185;237;177;252;2853;187;1490;151;214;469;1972;1021;2742;309;530;2694;1817;1038;2031;71;549;1082;1080;3970;1130;1390;497;111;2395;1997;1596;761;152;239;1664;3049;1599;73;2719;1012;1852;137;206;587;549;78;73;212;189;1577;130;668;1284;734;139;682;86;1163;770;755;383;775;1509;381;377;234;509;792;1411;1124;1229;2525;257;176;240;205;1512;438;660;1661;459;228;1401;82;767;184;583;1012;417;407;485;84161
Fonte: Sistema de Informações sobre Mortalidade – SIM/PRO-AIM – CEInfo –SMS-SP
Notas:
1. Para tabulações de proporções, o campo referente à proporção deve constar em linhas ou colunas.
2. Os coeficientes de mortalidade podem ser tabuladas por Distrito Administrativo e seus agregados (Supervisão de Saúde e Região), faixa etária e sexo.
3. Os coeficientes de mortalidade por homicídio, aids, tuberculose e acidentes de trânsito foram calculados por 100.000 habitantes. 
4. A partir de 2005, os óbitos por acidentes de trânsito foram qualificados com o apoio da Companhia de Engenharia de Tráfego – CET.
