Mortalidade Geral
Óbitos Residentes MSP por Idade Detalhada e Distrito Admin residência
Sexo: Masculino
Raça/Cor: Preta
Período:2010-2019
"Idade Detalhada";"Água Rasa";"Alto de Pinheiros";"Anhanguera";"Aricanduva";"Artur Alvim";"Barra Funda";"Bela Vista";"Belém";"Bom Retiro";"Brás";"Brasilândia";"Butantã";"Cachoeirinha";"Cambuci";"Campo Belo";"Campo Grande";"Campo Limpo";"Cangaíba";"Capão Redondo";"Carrão";"Casa Verde";"Cidade Ademar";"Cidade Dutra";"Cidade Líder";"Cidade Tiradentes";"Consolação";"Cursino";"Ermelino Matarazzo";"Freguesia do Ó";"Grajaú";"Guaianases";"Iguatemi";"Ipiranga";"Itaim Bibi";"Itaim Paulista";"Itaquera";"Jabaquara";"Jaçanã";"Jaguara";"Jaguaré";"Jaraguá";"Jardim Ângela";"Jardim Helena";"Jardim Paulista";"Jardim São Luís";"José Bonifácio";"Lajeado";"Lapa";"Liberdade";"Limão";"Mandaqui";"Marsilac";"Moema";"Moóca";"Morumbi";"Parelheiros";"Pari";"Parque do Carmo";"Pedreira";"Penha";"Perdizes";"Perus";"Pinheiros";"Pirituba";"Ponte Rasa";"Raposo Tavares";"República";"Rio Pequeno";"Sacomã";"Santa Cecília";"Santana";"Santo Amaro";"São Domingos";"São Lucas";"São Mateus";"São Miguel";"São Rafael";"Sapopemba";"Saúde";"Sé";"Socorro";"Tatuapé";"Tremembé";"Tucuruvi";"Vila Andrade";"Vila Curuçá";"Vila Formosa";"Vila Guilherme";"Vila Jacuí";"Vila Leopoldina";"Vila Maria";"Vila Mariana";"Vila Matilde";"Vila Medeiros";"Vila Prudente";"Vila Sônia";"Ignorado";"Total"
"72 anos";2;-;1;4;8;-;-;1;3;1;14;5;7;-;1;1;8;5;16;2;5;17;10;6;12;-;4;5;6;30;5;9;4;-;13;12;9;7;1;2;8;14;6;1;10;11;14;-;-;5;4;-;1;1;-;12;4;2;6;6;2;2;-;7;6;3;1;4;6;-;5;-;2;4;11;8;10;7;-;2;1;1;4;9;1;7;4;1;6;1;6;1;5;5;5;3;-;481
"73 anos";4;-;3;2;12;-;-;1;1;2;18;1;3;-;2;4;5;5;20;5;6;14;12;8;18;-;2;2;5;15;1;2;4;3;7;13;3;6;1;4;5;14;4;2;17;9;8;-;3;5;7;-;-;1;-;8;2;4;4;3;-;5;-;5;3;5;2;1;8;2;5;1;-;7;6;4;4;17;1;-;1;1;7;6;2;7;4;2;9;-;3;-;9;7;4;2;1;451
"74 anos";5;-;1;2;8;-;2;-;1;1;11;2;11;2;-;1;13;11;14;2;10;15;13;6;12;-;4;5;7;11;6;5;2;-;10;15;9;4;3;-;5;9;7;1;12;3;7;1;1;10;5;-;-;3;1;6;1;5;7;6;-;1;-;5;7;6;1;4;8;-;1;-;2;3;8;8;4;11;3;-;2;1;9;2;3;12;3;3;6;-;2;-;12;9;2;2;1;455
"75 anos";2;-;1;8;6;1;1;3;-;-;15;3;16;1;-;4;4;3;9;1;4;19;10;7;5;1;3;6;4;16;2;2;1;1;9;9;13;5;2;2;8;17;6;-;7;5;10;1;1;11;3;-;-;-;-;5;2;2;4;4;1;3;1;4;3;2;2;4;12;3;3;1;7;9;9;4;7;11;-;1;1;2;3;6;-;4;4;3;5;-;6;2;5;4;-;3;1;421
"76 anos";2;-;2;4;5;-;-;2;2;-;12;1;3;-;1;6;11;4;14;2;7;6;5;10;6;-;3;5;7;6;5;3;1;1;10;12;8;3;2;3;10;6;6;1;10;7;4;4;-;7;3;-;-;-;-;3;1;1;3;5;1;5;-;11;6;5;1;3;11;3;2;1;5;8;8;3;4;10;3;-;-;1;11;6;2;7;3;2;10;-;8;-;7;4;-;5;1;402
"77 anos";2;1;-;6;7;-;2;1;1;1;17;1;4;1;-;2;2;7;10;5;10;16;7;4;5;3;5;4;3;15;8;2;3;-;11;12;11;3;1;-;5;8;7;-;11;4;12;3;1;4;4;1;-;3;1;6;2;5;6;3;1;4;-;8;5;6;2;9;4;3;1;-;3;4;3;6;4;14;2;3;-;-;6;6;1;7;1;2;6;-;2;1;3;5;4;3;-;408
"78 anos";-;2;1;5;9;-;1;-;-;1;15;3;7;1;-;3;10;7;8;2;6;12;10;6;5;-;1;6;6;13;4;3;3;3;6;7;7;3;-;-;6;11;5;-;10;8;8;-;-;4;5;-;-;1;-;7;2;5;3;4;1;1;-;10;2;7;3;8;10;-;2;1;3;3;11;7;4;9;3;1;1;2;10;4;2;7;2;2;7;-;3;3;5;8;6;3;1;407
"79 anos";2;-;1;5;6;1;-;1;-;1;14;3;5;1;-;2;9;8;9;4;4;12;9;6;7;-;3;1;10;7;2;3;2;1;12;11;15;4;3;-;6;8;9;-;10;1;7;-;1;2;8;-;-;-;-;2;-;5;5;4;2;2;-;8;8;3;1;4;7;1;2;-;5;5;2;5;3;17;2;-;1;3;9;8;2;9;3;1;2;-;-;-;3;3;1;2;-;376
"80 anos";3;-;-;6;11;1;2;2;1;-;14;1;4;1;-;2;6;13;10;2;10;14;4;2;8;-;7;6;6;14;5;3;3;-;12;17;15;7;1;1;3;12;5;-;9;6;5;1;1;4;1;-;-;-;2;6;1;3;2;2;1;6;2;4;7;4;2;7;3;3;1;2;1;7;5;5;5;9;-;-;2;1;7;2;2;2;3;2;7;1;5;-;8;5;3;2;-;403
"81 anos";2;-;2;2;7;-;2;-;-;-;10;2;5;-;-;3;7;5;8;4;3;12;7;3;4;-;4;5;4;9;5;2;5;2;14;10;9;2;1;1;7;11;10;-;8;2;8;-;1;2;4;-;2;2;2;2;1;5;2;9;2;1;-;6;4;4;-;8;5;2;3;4;4;1;6;4;2;8;2;-;1;1;8;6;2;9;4;1;6;-;3;2;7;3;4;2;-;364
"82 anos";4;2;-;7;5;1;2;1;-;-;11;1;7;1;1;2;5;4;6;2;5;13;4;2;4;-;4;5;5;11;3;4;2;1;5;6;8;3;1;-;5;11;6;-;9;7;9;1;-;4;4;-;-;-;-;2;1;1;4;7;1;3;2;9;8;3;1;5;7;1;5;4;5;7;5;7;3;9;1;1;-;-;7;3;1;6;3;2;8;2;2;-;5;7;4;3;-;359
"83 anos";2;-;-;3;4;1;2;1;-;-;8;-;6;-;1;2;7;5;7;3;3;11;4;4;5;-;6;6;7;11;2;-;-;2;7;10;11;2;-;1;4;4;6;-;8;5;4;1;-;4;1;-;-;1;-;-;-;3;2;6;2;2;-;10;2;1;1;7;3;3;2;3;1;15;8;6;3;8;-;-;-;-;6;4;-;9;2;1;3;-;1;2;6;6;2;1;-;313
"84 anos";1;-;2;2;5;-;-;-;-;1;13;4;-;-;-;2;4;8;6;2;4;11;6;-;4;-;3;3;4;8;2;-;3;-;9;8;9;4;-;2;4;12;2;-;4;3;6;2;-;7;4;-;-;-;1;5;-;1;6;-;1;2;-;10;6;3;-;2;6;-;1;1;5;10;2;5;3;9;3;-;1;4;4;2;1;3;3;-;1;-;4;-;8;4;1;4;-;296
"85 anos";4;-;-;-;9;-;-;1;2;1;13;1;6;1;2;1;2;8;5;3;1;9;5;3;2;-;5;4;5;3;2;-;2;-;6;11;9;3;1;-;6;5;5;-;9;4;6;3;1;10;3;-;1;-;-;5;1;3;3;6;-;1;-;3;8;3;3;4;4;3;1;1;2;4;7;3;3;8;2;-;-;1;5;7;1;4;2;2;3;-;-;1;8;4;2;4;-;305
"86 anos";1;1;-;2;5;-;-;2;2;-;10;2;5;-;2;1;9;6;3;2;2;4;1;7;3;-;2;1;5;8;1;3;3;-;5;7;5;5;1;2;5;6;3;-;6;3;4;-;-;-;4;-;-;1;-;2;-;4;2;3;-;3;-;6;7;4;1;3;6;1;5;1;2;4;3;7;1;6;2;-;1;1;3;1;-;2;3;3;2;1;2;1;2;7;1;1;-;254
"87 anos";-;-;-;7;8;-;-;1;-;1;12;2;4;2;2;2;7;6;4;2;3;6;2;1;-;-;4;2;7;5;2;-;1;-;3;10;6;4;1;1;4;7;-;1;2;1;4;1;-;8;4;-;1;-;-;1;-;-;3;3;-;2;-;5;1;-;1;2;1;1;2;1;1;6;3;2;1;16;2;1;-;2;1;3;4;6;2;-;5;-;4;1;2;3;1;2;-;242
"88 anos";-;-;-;3;4;-;1;-;1;-;6;2;7;-;-;1;-;7;1;1;1;2;4;3;2;-;5;2;4;8;5;3;1;-;8;3;7;3;-;1;1;3;4;1;3;1;3;-;-;4;2;2;-;-;-;1;-;1;1;1;1;2;1;7;5;1;-;3;5;1;1;-;1;2;3;-;-;4;-;-;1;-;1;1;1;7;5;2;3;-;-;1;2;3;2;-;-;190
"89 anos";-;-;-;2;1;1;2;-;-;-;4;2;1;-;-;1;6;2;1;1;2;7;3;3;3;-;4;1;5;3;2;1;-;-;2;6;5;4;2;-;1;7;2;1;3;6;3;1;-;3;2;-;-;1;-;1;-;2;3;1;1;-;1;1;4;1;-;-;8;-;4;1;2;3;2;7;4;6;2;-;-;1;6;3;2;5;3;-;1;-;3;-;2;8;2;2;-;199
"90 anos";1;1;1;2;3;-;-;-;-;-;2;1;5;-;-;2;2;2;2;3;2;5;7;1;1;1;1;1;1;3;1;1;3;2;3;4;5;2;-;-;2;2;3;-;2;-;2;1;-;1;2;1;1;1;-;-;-;-;2;2;-;-;-;5;3;1;-;-;4;-;4;1;2;-;2;2;3;2;3;-;-;2;2;3;-;2;1;-;1;-;2;-;6;6;-;3;-;153
"91 anos";2;-;-;1;2;-;-;-;1;-;6;-;3;1;-;2;3;1;-;-;1;3;-;3;2;-;2;1;3;5;1;2;1;-;1;4;8;4;-;-;2;-;1;1;-;2;3;-;2;3;4;-;-;-;-;-;-;1;-;1;-;-;-;5;2;-;-;1;1;1;2;2;3;2;-;2;3;6;-;1;1;-;3;3;1;4;4;1;3;-;2;-;2;2;1;-;-;141
"92 anos";1;-;-;1;1;-;-;1;-;-;1;-;2;-;1;-;-;-;2;-;1;1;2;2;3;-;2;1;1;1;1;-;-;-;3;3;1;1;1;-;2;2;5;-;1;3;1;1;-;2;2;1;-;-;-;2;-;2;1;1;1;-;1;4;2;1;1;-;1;-;1;-;2;4;-;1;1;4;-;-;-;2;2;4;-;1;1;-;2;-;2;1;4;5;-;1;-;109
"93 anos";1;-;1;1;-;-;-;-;-;1;4;-;3;-;-;1;-;1;3;1;2;1;3;2;2;-;1;-;1;1;1;-;-;-;-;3;4;2;-;2;2;1;-;-;1;1;1;-;-;2;-;-;-;1;-;1;-;-;-;-;-;-;-;-;2;-;-;1;1;-;1;1;2;5;3;2;2;3;1;-;1;-;-;1;-;-;-;1;1;-;1;1;2;4;-;-;-;88
"94 anos";-;-;-;2;-;-;-;-;1;-;3;-;1;-;-;-;-;1;1;2;-;2;-;4;-;-;1;1;2;-;2;1;-;-;3;1;3;1;-;-;3;3;1;-;2;1;-;-;-;1;1;-;-;-;-;1;-;1;1;1;-;-;-;3;1;1;-;-;1;-;1;-;1;2;2;2;-;-;-;-;1;-;2;3;-;2;1;-;2;-;1;-;1;3;1;-;-;79
"95 anos";-;-;-;-;3;-;-;-;-;-;2;-;2;1;-;1;2;-;-;-;-;1;2;-;1;-;1;1;1;-;2;-;-;-;1;3;2;1;-;-;-;-;-;-;-;1;1;-;-;3;1;-;-;-;-;-;-;-;-;2;-;-;-;-;2;-;-;-;1;-;-;-;1;-;-;1;-;1;-;-;-;-;-;1;-;2;-;-;-;1;1;-;-;3;-;-;-;49
"96 anos";-;-;-;-;1;-;-;1;-;-;3;2;1;-;-;2;-;-;-;-;-;-;-;1;-;-;2;1;1;1;2;-;-;-;1;-;1;-;1;-;-;1;1;-;2;-;1;-;-;1;-;-;1;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;2;2;-;-;2;-;-;2;-;-;-;-;1;-;-;-;1;-;-;-;-;-;2;2;1;1;-;46
"97 anos";1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;1;-;2;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;1;1;-;1;-;-;-;-;-;-;1;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;29
"98 anos";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;2;-;-;-;-;1;-;1;-;-;-;-;2;-;3;1;-;-;-;1;1;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;2;-;-;1;-;1;-;31
"99 anos";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;1;1;-;-;-;-;-;-;1;-;-;2;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;14
"100 anos";-;-;-;-;-;-;-;-;-;-;1;-;2;1;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;16
"101 anos";-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;9
"102 anos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"103 anos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"104 anos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"106 anos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"107 anos";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"110 anos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"127 anos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"Ignorado";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;2;9
"Total";116;21;83;238;376;28;67;88;48;78;1040;88;512;50;59;142;454;419;578;142;314;780;430;359;662;22;227;291;394;867;330;266;150;36;656;707;577;305;47;74;484;718;381;28;621;349;547;60;79;326;226;14;18;76;46;325;59;186;298;254;48;183;35;398;311;242;122;248;404;123;157;66;169;277;372;312;310;674;97;60;48;74;462;212;140;445;152;87;351;28;218;59;315;375;152;140;87;25169
Fonte: Sistema de Informações sobre Mortalidade – SIM/PRO-AIM – CEInfo –SMS-SP
Notas:
1. Para tabulações de proporções, o campo referente à proporção deve constar em linhas ou colunas.
2. Os coeficientes de mortalidade podem ser tabuladas por Distrito Administrativo e seus agregados (Supervisão de Saúde e Região), faixa etária e sexo.
3. Os coeficientes de mortalidade por homicídio, aids, tuberculose e acidentes de trânsito foram calculados por 100.000 habitantes. 
4. A partir de 2005, os óbitos por acidentes de trânsito foram qualificados com o apoio da Companhia de Engenharia de Tráfego – CET.
